SECTOR,SHELF,REEF_NAME,REEF_ID,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,REPORT_YEAR,SAMPLE_DATE,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,TOWS
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,3,199495,1995,1994-10-16,19.833,,2.833,48,0.533,,,90
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,4,199596,1996,1995-09-17,11.667,,2.778,117,1.444,,,81
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,5,199697,1997,1996-10-15,11.506,,2.159,79,0.898,,,88
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,6,199798,1998,1997-10-15,5.142,8.722,2.045,169,1.92,,,88
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,7,199899,1999,1998-10-18,9.038,8.462,1.026,4,0.051,,,78
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,8,199900,2000,1999-10-22,13.056,9.259,1.821,0,0,,,81
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,9,200001,2001,2000-07-23,7.176,8.088,1.294,0,0,,,85
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,10,200102,2002,2001-07-04,6.767,7.3,0.9,1,0.013,,,75
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,11,200203,2003,2002-07-22,11.528,7.806,1.75,1,0.011,,,90
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,12,200304,2004,2003-08-29,5.316,6.835,2.025,0,0,,,79
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,13,200405,2005,2004-08-22,13.189,5.765,1.837,3,0.031,,,98
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RAP,14,200506,2006,2005-10-12,11.481,7.284,2.006,0,0,14,0.17283950617284,81
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,15,200607,2007,2006-10-10,14.75,8.125,2.313,4,0.05,57,0.7125,80
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RAP,16,200708,2008,2007-08-26,14.545,5.739,2.159,6,0.068,55,0.625,88
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,17,200809,2009,2008-11-01,11.552,6.178,1.609,3,0.034,59,0.67816091954023,87
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RAP,18,200910,2010,2009-11-15,14.348,6.44,2.092,8,0.087,45,0.489130434782609,92
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,19,201011,2011,2010-10-24,12.661,6.667,2.07,15,0.161,36,0.387096774193548,93
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,21,201213,2013,2012-10-22,11.512,6.395,2.18,64,0.744,71,0.825581395348837,86
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,23,201415,2015,2014-12-10,5.235,5.324,0.882,8,0.094,62,0.729411764705882,85
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,25,201617,2017,2016-12-13,3.182,3.551,1.932,0,0,49,0.556818181818182,88
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,27,201819,2019,2018-11-30,3.438,3.094,0.344,0,0,17,0.2125,80
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,29,202021,2021,2020-10-20,13.417,4.25,0.5,1,0.011,51,0.566666666666667,90
CL,M,LIZARD ISLAND,14116S,-14.675,145.466667,RM,30,202122,2022,2021-10-09,22.368,7.176,1.235,0,0,32,0.376470588235294,85
CL,M,EYRIE REEF,14118S,-14.716667,145.375,RM,3,199495,1995,1994-10-12,16.492,,1.048,1,0.016,,,62
CL,M,EYRIE REEF,14118S,-14.716667,145.375,RM,6,199798,1998,1997-10-18,14.683,6.19,1.944,8,0.127,,,63
CL,M,EYRIE REEF,14118S,-14.716667,145.375,RM,9,200001,2001,2000-07-22,19.688,6.133,2.148,6,0.094,,,64
CL,M,EYRIE REEF,14118S,-14.716667,145.375,RM,12,200304,2004,2003-08-30,13.636,4.129,2.311,0,0,,,66
CL,M,EYRIE REEF,14118S,-14.716667,145.375,RM,15,200607,2007,2006-10-08,22.91,4.883,1.484,0,0,8,0.125,64
CL,M,EYRIE REEF,14118S,-14.716667,145.375,RM,21,201213,2013,2012-10-19,26.81,6.194,1.343,57,0.851,10,0.149253731343284,67
CL,M,EYRIE REEF,14118S,-14.716667,145.375,RM,23,201415,2015,2014-12-10,5.548,3.938,0.925,6,0.082,24,0.328767123287671,73
CL,M,EYRIE REEF,14118S,-14.716667,145.375,RM,29,202021,2021,2020-10-29,29.853,2.537,0.294,0,0,24,0.352941176470588,68
CL,M,14133S,14133S,-14.916667,145.516667,RM,17,200809,2009,2008-11-08,27.134,3.11,2.256,2,0.049,12,0.292682926829268,41
CL,M,EYE REEF,14134S,-14.891667,145.475,RM,17,200809,2009,2008-11-08,29.583,2.778,2.361,0,0,2,0.111111111111111,18
CL,M,EYE REEF,14134S,-14.891667,145.475,RAP,18,200910,2010,2009-11-16,25.833,2.381,2.381,0,0,6,0.285714285714286,21
CL,M,EYE REEF,14134S,-14.891667,145.475,RM,23,201415,2015,2014-12-11,2.955,2.273,2.045,40,1.818,6,0.272727272727273,22
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,1,199293,1993,1993-04-30,29.091,,3.75,1,0.023,,,44
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,4,199596,1996,1995-10-14,22.606,,3.457,57,1.213,,,47
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,7,199899,1999,1998-10-12,10.526,7.566,2.237,14,0.368,,,38
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,10,200102,2002,2001-07-10,15.732,5.061,2.195,0,0,,,41
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,13,200405,2005,2004-08-22,14.894,3.883,2.128,0,0,,,47
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,17,200809,2009,2008-11-09,21.359,3.043,2.228,0,0,7,0.152173913043478,46
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RAP,18,200910,2010,2009-11-17,23.693,3.92,2.273,1,0.023,8,0.181818181818182,44
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,19,201011,2011,2010-11-02,19.15,3.15,2.2,6,0.12,13,0.26,50
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,21,201213,2013,2012-10-26,23.958,2.708,2.708,46,0.958,7,0.145833333333333,48
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,23,201415,2015,2014-12-11,7.452,3.221,2.452,79,1.519,22,0.423076923076923,52
CL,M,HELSDON REEF,14135S,-14.95,145.491667,RM,29,202021,2021,2020-10-31,27.708,5.536,0.238,0,0,9,0.214285714285714,42
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,2,199394,1994,1993-10-13,40.515,,3.382,1,0.059,,,17
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,3,199495,1995,1994-10-27,33.958,,4.444,10,0.556,,,18
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,4,199596,1996,1995-10-12,25.147,,2.5,2,0.118,,,17
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,5,199697,1997,1996-10-26,22.941,,2.5,3,0.176,,,17
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,6,199798,1998,1997-10-17,15.556,3.056,2.5,3,0.167,,,18
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,7,199899,1999,1998-10-20,26.667,3.056,1.944,0,0,,,18
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,8,199900,2000,1999-10-10,26.579,3.026,2.5,0,0,,,19
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,9,200001,2001,2000-07-16,24.706,3.088,2.5,0,0,,,17
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,10,200102,2002,2001-07-05,18.056,2.5,2.5,2,0.111,,,18
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,11,200203,2003,2002-07-28,29.211,3.553,2.5,0,0,,,19
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,12,200304,2004,2003-08-27,20,3.056,3.056,1,0.056,,,18
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,13,200405,2005,2004-08-27,37.946,3.571,2.321,0,0,,,14
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RAP,14,200506,2006,2005-10-13,38.421,3.026,2.5,0,0,1,0.0526315789473684,19
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,15,200607,2007,2006-10-09,33.75,2.813,2.5,1,0.063,7,0.4375,16
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RAP,16,200708,2008,2007-08-24,25.833,2.5,2.5,0,0,8,0.533333333333333,15
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,17,200809,2009,2008-11-07,47.941,2.5,2.5,0,0,3,0.176470588235294,17
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RAP,18,200910,2010,2009-11-15,37.188,2.5,2.5,0,0,2,0.125,16
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,19,201011,2011,2010-10-27,28.158,2.5,2.5,3,0.158,0,0,19
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,21,201213,2013,2012-10-25,29.643,2.5,3.452,15,0.714,6,0.285714285714286,21
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,23,201415,2015,2014-12-09,4.861,2.778,2.083,0,0,6,0.333333333333333,18
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,25,201617,2017,2016-12-15,3.125,2.813,2.344,0,0,4,0.25,16
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,27,201819,2019,2018-12-11,9.063,2.5,0.469,0,0,7,0.4375,16
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,29,202021,2021,2020-10-25,49.632,2.5,0.147,0,0,7,0.411764705882353,17
CL,M,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,RM,30,202122,2022,2021-10-10,43.75,4.722,1.528,0,0,3,0.166666666666667,18
CL,M,SOUTH DIRECTION REEF (NORTH),14147A,-14.825,145.525,RM,17,200809,2009,2008-11-08,18.553,3.026,2.237,1,0.026,27,0.710526315789474,38
CL,M,SOUTH DIRECTION REEF (NORTH),14147A,-14.825,145.525,RAP,18,200910,2010,2009-11-16,18.784,3.243,2.432,2,0.054,9,0.243243243243243,37
CL,M,SOUTH DIRECTION REEF (NORTH),14147A,-14.825,145.525,RM,21,201213,2013,2012-10-25,20.667,3,2.556,55,1.222,16,0.355555555555556,45
CL,M,SOUTH DIRECTION REEF (NORTH),14147A,-14.825,145.525,RM,23,201415,2015,2014-12-10,7.23,3.851,1.486,1,0.027,20,0.540540540540541,37
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RM,2,199394,1994,1993-10-17,29.353,,4.732,10,0.179,,,56
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RM,5,199697,1997,1996-10-12,9.083,,2.667,100,1.667,,,60
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RM,8,199900,2000,1999-10-25,10.328,5.615,2.336,4,0.066,,,61
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RM,11,200203,2003,2002-08-03,14.298,3.202,2.456,5,0.088,,,57
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RAP,14,200506,2006,2005-10-05,17.935,3.08,2.138,0,0,18,0.260869565217391,69
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RM,17,200809,2009,2008-11-11,22.083,3.447,2.197,0,0,30,0.454545454545455,66
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RM,21,201213,2013,2012-10-27,15.582,2.979,4.212,152,2.082,10,0.136986301369863,73
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RM,23,201415,2015,2014-12-11,5.164,3.484,2.131,79,1.295,27,0.442622950819672,61
CL,M,FORRESTER REEF,15009S,-15.166667,145.5,RM,29,202021,2021,2020-11-01,26.165,2.669,0.085,0,0,12,0.203389830508475,59
CL,M,PASCO REEF,15018S,-15.05,145.533333,RM,17,200809,2009,2008-11-09,53.056,2.778,2.5,1,0.056,3,0.166666666666667,18
CL,M,LONG REEF(15019),15019S,-15.05,145.566667,RM,17,200809,2009,2008-11-09,21.968,6.064,2.394,1,0.021,10,0.212765957446809,47
CL,M,15022S,15022S,-15.1,145.625,RM,17,200809,2009,2008-11-10,24.18,5.938,2.031,1,0.031,11,0.34375,32
CL,M,MACKAY REEFS,15024S,-15.15,145.575,RM,3,199495,1995,1994-10-28,11.604,,1.903,29,0.433,,,67
CL,M,MACKAY REEFS,15024S,-15.15,145.575,RM,6,199798,1998,1997-10-11,8.25,8.25,2.625,94,1.567,,,60
CL,M,MACKAY REEFS,15024S,-15.15,145.575,RM,9,200001,2001,2001-02-02,10.088,6.667,2.237,2,0.035,,,57
CL,M,MACKAY REEFS,15024S,-15.15,145.575,RM,12,200304,2004,2003-09-09,4.25,3.833,2.125,1,0.017,,,60
CL,M,MACKAY REEFS,15024S,-15.15,145.575,RM,15,200607,2007,2006-09-30,8.796,3.519,1.667,1,0.019,117,2.16666666666667,54
CL,M,MACKAY REEFS,15024S,-15.15,145.575,RAP,18,200910,2010,2009-11-17,10,3.922,2.328,1,0.017,4,0.0689655172413793,58
CL,M,MACKAY REEFS,15024S,-15.15,145.575,RM,29,202021,2021,2020-11-01,6.071,3.304,0.179,0,0,9,0.160714285714286,56
CL,M,MARX REEF,15027S,-15.2,145.616667,RM,2,199394,1994,1993-10-26,37.15,,3.7,3,0.12,,,25
CL,M,MARX REEF,15027S,-15.2,145.616667,RM,4,199596,1996,1995-10-15,31.25,,2.5,2,0.083,,,24
CL,M,MARX REEF,15027S,-15.2,145.616667,RM,8,199900,2000,1999-10-25,25.99,3.646,2.292,5,0.208,,,24
CL,M,MARX REEF,15027S,-15.2,145.616667,RM,11,200203,2003,2002-08-03,17.813,4.479,2.5,1,0.042,,,24
CL,M,MARX REEF,15027S,-15.2,145.616667,RAP,14,200506,2006,2005-10-05,20.333,2.833,1.917,0,0,3,0.1,30
CL,M,MARX REEF,15027S,-15.2,145.616667,RM,17,200809,2009,2008-11-10,28.704,3.704,2.5,0,0,5,0.185185185185185,27
CL,M,MARX REEF,15027S,-15.2,145.616667,RAP,18,200910,2010,2009-11-12,26.25,3.542,2.396,0,0,2,0.0833333333333333,24
CL,M,MARX REEF,15027S,-15.2,145.616667,RM,19,201011,2011,2010-11-03,25.302,2.845,2.5,0,0,4,0.137931034482759,29
CL,M,MARX REEF,15027S,-15.2,145.616667,RM,21,201213,2013,2012-10-27,22.813,2.813,2.969,15,0.469,4,0.125,32
CL,M,MARX REEF,15027S,-15.2,145.616667,RM,23,201415,2015,2014-12-12,11.371,3.79,2.5,77,2.484,10,0.32258064516129,31
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,3,199495,1995,1994-10-12,23.897,,2.426,9,0.265,,,34
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,6,199798,1998,1997-10-11,5.859,5.391,2.266,12,0.375,,,32
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,9,200001,2001,2001-02-02,13.214,3.5,2.357,0,0,,,35
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,12,200304,2004,2003-09-09,8.952,4.758,2.016,2,0.065,,,31
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,15,200607,2007,2006-09-30,19.141,4.063,2.5,0,0,49,1.53125,32
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,17,200809,2009,2008-11-11,18.077,3.013,2.372,7,0.179,6,0.153846153846154,39
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RAP,18,200910,2010,2009-11-12,15.517,2.672,2.414,2,0.069,1,0.0344827586206897,29
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,19,201011,2011,2010-11-03,19.857,2.5,2.929,11,0.314,12,0.342857142857143,35
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,21,201213,2013,2012-10-27,13.313,3.188,3.688,49,1.225,5,0.125,40
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,23,201415,2015,2014-12-05,4.744,2.885,1.987,85,2.179,3,0.0769230769230769,39
CL,M,STARTLE (EAST),15028S2,-15.208333,145.55,RM,29,202021,2021,2020-11-01,8.704,2.685,0,0,0,5,0.185185185185185,27
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RM,3,199495,1995,1994-10-01,20.469,,3.125,13,0.813,,,16
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RM,6,199798,1998,1997-10-11,17.333,14.333,2.833,7,0.467,,,15
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RM,9,200001,2001,2001-02-02,16.25,6.786,2.5,0,0,,,14
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RM,12,200304,2004,2003-09-09,14.333,6.667,2.5,0,0,,,15
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RM,15,200607,2007,2006-09-30,25.234,2.813,2.5,0,0,26,1.625,16
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RM,17,200809,2009,2008-11-11,29.75,4.875,2.25,1,0.05,5,0.25,20
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RAP,18,200910,2010,2009-11-12,23.929,5,2.143,1,0.071,1,0.0714285714285714,14
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RM,23,201415,2015,2014-12-05,11.25,4.844,2.031,24,1.5,4,0.25,16
CL,M,SWINGER REEF,15030S,-15.241667,145.533333,RM,29,202021,2021,2020-11-01,25.781,6.094,0.156,0,0,5,0.3125,16
CL,M,15047S,15047S,-15.466667,145.683333,RM,1,199293,1993,1993-04-29,30.904,,2.234,0,0,,,47
CL,M,15047S,15047S,-15.466667,145.683333,RM,4,199596,1996,1995-10-16,29.013,,2.566,1,0.026,,,38
CL,M,15047S,15047S,-15.466667,145.683333,RM,7,199899,1999,1998-10-25,32.063,5.625,2.5,13,0.325,,,40
CL,M,15047S,15047S,-15.466667,145.683333,RM,10,200102,2002,2001-09-13,20.788,3.75,2.5,2,0.043,,,46
CL,M,15047S,15047S,-15.466667,145.683333,RM,13,200405,2005,2004-08-20,19.222,3.349,2.453,3,0.057,,,53
CL,M,15047S,15047S,-15.466667,145.683333,RM,15,200607,2007,2006-10-19,16.094,3.333,2.396,1,0.021,5,0.104166666666667,48
CL,M,15047S,15047S,-15.466667,145.683333,RAP,18,200910,2010,2009-11-18,19.375,3.424,2.5,1,0.022,3,0.0652173913043478,46
CL,M,15047S,15047S,-15.466667,145.683333,RM,19,201011,2011,2010-11-03,22.5,3.198,2.267,2,0.047,2,0.0465116279069767,43
CL,M,15047S,15047S,-15.466667,145.683333,RM,21,201213,2013,2012-10-09,20.104,2.5,2.5,5,0.104,3,0.0625,48
CL,M,ROCKY ISLAND REEF(15054),15054S,-15.603333,145.336667,RM,17,200809,2009,2008-11-08,17.321,3.036,2.232,0,0,4,0.142857142857143,28
CL,M,15077S,15077S,-15.558333,145.65,RM,3,199495,1995,1994-10-29,29.583,,3.782,1,0.026,,,39
CL,M,15077S,15077S,-15.558333,145.65,RM,6,199798,1998,1997-10-27,15.789,5.789,2.171,4,0.105,,,38
CL,M,15077S,15077S,-15.558333,145.65,RM,9,200001,2001,2001-01-31,18.088,4.412,2.5,2,0.059,,,34
CL,M,15077S,15077S,-15.558333,145.65,RM,12,200304,2004,2003-08-22,8.429,4.357,3.214,0,0,,,35
CL,M,15077S,15077S,-15.558333,145.65,RM,15,200607,2007,2006-10-20,9.643,3.643,1.286,0,0,2,0.0571428571428571,35
CL,M,15077S,15077S,-15.558333,145.65,RM,17,200809,2009,2008-11-12,13.205,5.064,1.987,0,0,1,0.0256410256410256,39
CL,M,15077S,15077S,-15.558333,145.65,RAP,18,200910,2010,2009-11-18,16.118,5.395,2.105,0,0,6,0.157894736842105,38
CL,M,15077S,15077S,-15.558333,145.65,RM,21,201213,2013,2012-10-09,13.293,2.622,2.378,15,0.366,1,0.024390243902439,41
CL,M,15077S,15077S,-15.558333,145.65,RM,23,201415,2015,2014-11-26,15.915,4.634,2.439,89,2.967,5,0.121951219512195,41
CL,M,15077S,15077S,-15.558333,145.65,RM,29,202021,2021,2020-11-05,25.905,4.397,0,0,0,12,0.413793103448276,29
CL,M,ROSSER REEF,15081S,-15.616667,145.516667,RM,4,199596,1996,1995-10-15,26.711,,2.072,21,0.276,,,76
CL,M,ROSSER REEF,15081S,-15.616667,145.516667,RM,7,199899,1999,1998-10-08,20.347,5.046,2.083,48,0.889,,,54
CL,M,ROSSER REEF,15081S,-15.616667,145.516667,RM,10,200102,2002,2001-07-01,18.924,2.847,2.257,0,0,,,72
CL,M,ROSSER REEF,15081S,-15.616667,145.516667,RM,13,200405,2005,2004-08-20,19.655,3.491,2.5,0,0,,,58
CL,M,ROSSER REEF,15081S,-15.616667,145.516667,RM,15,200607,2007,2006-09-29,22.873,2.895,2.5,0,0,27,0.473684210526316,57
CL,M,ROSSER REEF,15081S,-15.616667,145.516667,RM,17,200809,2009,2008-10-26,30.212,3.008,1.822,0,0,28,0.474576271186441,59
CL,M,ROSSER REEF,15081S,-15.616667,145.516667,RM,19,201011,2011,2011-01-28,33.504,4.918,2.377,1,0.016,6,0.0983606557377049,61
CL,M,IRENE REEF,15084S,-15.65,145.716667,RM,2,199394,1994,1993-10-27,18.636,,1.818,4,0.091,,,44
CL,M,IRENE REEF,15084S,-15.65,145.716667,RM,5,199697,1997,1997-01-30,19.198,,1.84,2,0.038,,,53
CL,M,IRENE REEF,15084S,-15.65,145.716667,RM,8,199900,2000,1999-10-26,17.642,10.825,2.311,2,0.038,,,53
CL,M,IRENE REEF,15084S,-15.65,145.716667,RM,11,200203,2003,2002-10-29,15.45,9.9,2.25,0,0,,,50
CL,M,IRENE REEF,15084S,-15.65,145.716667,RAP,14,200506,2006,2005-10-17,18.724,19.796,2.041,0,0,8,0.163265306122449,49
CL,M,IRENE REEF,15084S,-15.65,145.716667,RM,15,200607,2007,2006-10-20,11.7,17.2,1.25,0,0,0,0,50
CL,M,IRENE REEF,15084S,-15.65,145.716667,RM,21,201213,2013,2012-10-09,15.364,11.523,1.682,62,1.127,4,0.0727272727272727,55
CL,M,IRENE REEF,15084S,-15.65,145.716667,RM,23,201415,2015,2014-12-13,13.705,17.723,1.875,32,0.571,6,0.107142857142857,56
CL,M,ENDEAVOUR REEF,15089S,-15.783333,145.583333,RM,1,199293,1993,1992-12-09,31.625,,4.3,1,0.01,,,100
CL,O,14075S,14075S,-14.283333,145.175,RM,3,199495,1995,1994-10-02,8.235,,0.196,0,0,,,51
CL,O,14075S,14075S,-14.283333,145.175,RM,6,199798,1998,1997-10-22,22.5,4.688,0.67,0,0,,,56
CL,O,14075S,14075S,-14.283333,145.175,RM,9,200001,2001,2000-07-24,27.944,5.944,2.222,7,0.156,,,45
CL,O,14075S,14075S,-14.283333,145.175,RM,12,200304,2004,2003-09-02,31.25,7.203,2.542,0,0,,,59
CL,O,14075S,14075S,-14.283333,145.175,RM,23,201415,2015,2014-12-04,17.415,4.619,0.89,0,0,32,0.542372881355932,59
CL,O,14075S,14075S,-14.283333,145.175,RM,29,202021,2021,2020-10-30,32.802,5.56,0.086,0,0,30,0.517241379310345,58
CL,O,HILDER REEF,14085S,-14.441667,145.408333,RM,2,199394,1994,1993-10-20,39.487,,2.098,0,0,,,56
CL,O,HILDER REEF,14085S,-14.441667,145.408333,RM,8,199900,2000,1999-10-15,39.955,6.295,2.232,0,0,,,56
CL,O,HILDER REEF,14085S,-14.441667,145.408333,RAP,14,200506,2006,2005-10-13,5.509,4.213,2.083,0,0,77,1.42592592592593,54
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,1,199293,1993,1993-05-22,16.488,,1.548,0,0,,,84
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,3,199495,1995,1994-10-19,18.173,,0.192,0,0,,,91
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,4,199596,1996,1995-10-07,17.17,,0.797,0,0,,,91
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,6,199798,1998,1997-10-14,18.382,3.353,1.588,1,0.012,,,85
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,7,199899,1999,1998-10-11,29.955,5,1.667,0,0,,,84
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,8,199900,2000,1999-10-15,29.89,4.121,2.445,0,0,,,91
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,9,200001,2001,2000-07-15,31.279,3.649,2.328,0,0,,,87
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,10,200102,2002,2001-07-08,35.058,3.11,1.89,0,0,,,86
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,11,200203,2003,2002-07-31,32.84,4.506,2.191,0,0,,,81
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,12,200304,2004,2003-08-25,20.54,4.043,2.438,0,0,,,81
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,13,200405,2005,2004-08-31,28.59,2.529,1.89,0,0,,,86
CL,O,CARTER REEF,14137S,-14.55,145.583333,RAP,14,200506,2006,2005-10-16,14.345,2.768,1.339,0,0,56,0.666666666666667,84
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,15,200607,2007,2006-10-14,14.266,2.636,2.31,0,0,44,0.478260869565217,92
CL,O,CARTER REEF,14137S,-14.55,145.583333,RAP,16,200708,2008,2007-08-25,13.577,3.191,1.649,0,0,55,0.585106382978723,94
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,17,200809,2009,2008-11-02,14.647,3.179,1.467,0,0,40,0.434782608695652,92
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,19,201011,2011,2010-10-31,21.344,3.281,2.094,0,0,51,0.6375,80
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,21,201213,2013,2012-10-23,12.5,3.302,0.895,0,0,59,0.728395061728395,81
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,23,201415,2015,2014-11-29,9.688,2.786,0.651,0,0,58,0.604166666666667,96
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,25,201617,2017,2016-12-10,3.937,2.845,6.638,0,0,48,0.551724137931034,87
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,27,201819,2019,2018-12-05,6.709,2.753,0.127,0,0,45,0.569620253164557,79
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,29,202021,2021,2020-10-22,17.727,5.649,0.032,0,0,76,0.987012987012987,77
CL,O,CARTER REEF,14137S,-14.55,145.583333,RM,30,202122,2022,2021-09-15,29.162,5.452,0.771,0,0,35,0.372340425531915,94
CL,O,YONGE REEF,14138S,-14.6,145.625,RM,1,199293,1993,1993-05-16,14.259,,0.556,0,0,,,81
CL,O,YONGE REEF,14138S,-14.6,145.625,RM,2,199394,1994,1993-10-23,17.467,,0.855,1,0.013,,,76
CL,O,YONGE REEF,14138S,-14.6,145.625,RM,3,199495,1995,1994-10-20,22.596,,0.687,0,0,,,91
CL,O,YONGE REEF,14138S,-14.6,145.625,RM,4,199596,1996,1995-10-09,18.393,,0.744,0,0,,,84
